task,folder,explained_model_backbone,eval_tokens,eval_metric,metric_result
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_glob_enc_dim_0_1712140423_metric_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.03390146763819567
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_glob_enc_dim_0_1712140423_metric_EVAL_LOG_ODDS,ROBERTA,ALL_TOKENS,EVAL_LOG_ODDS,-0.15047935458923742
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_glob_enc_dim_0_1712140423_metric_EVAL_LOG_ODDS,ROBERTA,NO_CLS,EVAL_LOG_ODDS,-0.137506056299108
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_glob_enc_dim_0_1712140423_metric_EVAL_LOG_ODDS,ROBERTA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-0.13557442802307634
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_glob_enc_dim_0_1712140423_metric_SUFFICIENCY,ROBERTA,ALL_TOKENS,SUFFICIENCY,0.12075403111952321
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_glob_enc_dim_0_1712140423_metric_SUFFICIENCY,ROBERTA,NO_CLS,SUFFICIENCY,0.13873230141622045
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_glob_enc_dim_0_1712140423_metric_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.14071533691000054
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_gradient_shap_1712096017_metric_AOPC_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.06521493525430558
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_gradient_shap_1712096017_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_CLS,AOPC_COMPREHENSIVENESS,0.06374651651953654
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_gradient_shap_1712096017_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.06253579856082794
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_gradient_shap_1712096017_metric_AOPC_SUFFICIENCY,ROBERTA,ALL_TOKENS,AOPC_SUFFICIENCY,0.1562853313311934
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_gradient_shap_1712096017_metric_AOPC_SUFFICIENCY,ROBERTA,NO_CLS,AOPC_SUFFICIENCY,0.15998693127433455
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_gradient_shap_1712096017_metric_AOPC_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.1616074214403828
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_gradient_shap_1712096017_metric_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,COMPREHENSIVENESS,0.09014759893715381
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_gradient_shap_1712096017_metric_COMPREHENSIVENESS,ROBERTA,NO_CLS,COMPREHENSIVENESS,0.08872298885881899
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_gradient_shap_1712096017_metric_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.08632678133249282
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_gradient_shap_1712096017_metric_EVAL_LOG_ODDS,ROBERTA,ALL_TOKENS,EVAL_LOG_ODDS,-0.370245260679163
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_gradient_shap_1712096017_metric_EVAL_LOG_ODDS,ROBERTA,NO_CLS,EVAL_LOG_ODDS,-0.3595898644557892
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_gradient_shap_1712096017_metric_EVAL_LOG_ODDS,ROBERTA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-0.35261888407790687
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_gradient_shap_1712096017_metric_SUFFICIENCY,ROBERTA,ALL_TOKENS,SUFFICIENCY,0.1916640848070383
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_gradient_shap_1712096017_metric_SUFFICIENCY,ROBERTA,NO_CLS,SUFFICIENCY,0.19613414591550826
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_gradient_shap_1712096017_metric_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.19846507799625396
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_input_x_gradient_1712105017_metric_AOPC_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.016111277026434726
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_input_x_gradient_1712105017_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_CLS,AOPC_COMPREHENSIVENESS,0.015024946781496195
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_input_x_gradient_1712105017_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.015437079310417164
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_input_x_gradient_1712105017_metric_AOPC_SUFFICIENCY,ROBERTA,ALL_TOKENS,AOPC_SUFFICIENCY,0.2721904898633559
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_input_x_gradient_1712105017_metric_AOPC_SUFFICIENCY,ROBERTA,NO_CLS,AOPC_SUFFICIENCY,0.27295774076133966
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_input_x_gradient_1712105017_metric_AOPC_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.27370049953460696
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_input_x_gradient_1712105017_metric_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,COMPREHENSIVENESS,0.021297319084405898
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_input_x_gradient_1712105017_metric_COMPREHENSIVENESS,ROBERTA,NO_CLS,COMPREHENSIVENESS,0.020888130247592927
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_input_x_gradient_1712105017_metric_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.020482887834310536
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_input_x_gradient_1712105017_metric_EVAL_LOG_ODDS,ROBERTA,ALL_TOKENS,EVAL_LOG_ODDS,-0.10198580347646202
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_input_x_gradient_1712105017_metric_EVAL_LOG_ODDS,ROBERTA,NO_CLS,EVAL_LOG_ODDS,-0.09915189906935848
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_input_x_gradient_1712105017_metric_EVAL_LOG_ODDS,ROBERTA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-0.09566508946321847
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_input_x_gradient_1712105017_metric_SUFFICIENCY,ROBERTA,ALL_TOKENS,SUFFICIENCY,0.35032016621530054
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_input_x_gradient_1712105017_metric_SUFFICIENCY,ROBERTA,NO_CLS,SUFFICIENCY,0.3503768931925297
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_input_x_gradient_1712105017_metric_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.353898300498724
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_integrated_gradients_1712109217_metric_AOPC_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.11523060999810693
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_integrated_gradients_1712109217_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_CLS,AOPC_COMPREHENSIVENESS,0.11285397986819344
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_integrated_gradients_1712109217_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.1115892296209931
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_integrated_gradients_1712109217_metric_AOPC_SUFFICIENCY,ROBERTA,ALL_TOKENS,AOPC_SUFFICIENCY,0.07220101109643774
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_integrated_gradients_1712109217_metric_AOPC_SUFFICIENCY,ROBERTA,NO_CLS,AOPC_SUFFICIENCY,0.07321297065665322
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_integrated_gradients_1712109217_metric_AOPC_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.0740664339562257
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_integrated_gradients_1712109217_metric_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,COMPREHENSIVENESS,0.16818928003311154
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_integrated_gradients_1712109217_metric_COMPREHENSIVENESS,ROBERTA,NO_CLS,COMPREHENSIVENESS,0.16609152309596537
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_integrated_gradients_1712109217_metric_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.1648008561134338
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_integrated_gradients_1712109217_metric_EVAL_LOG_ODDS,ROBERTA,ALL_TOKENS,EVAL_LOG_ODDS,-0.6797934272607381
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_integrated_gradients_1712109217_metric_EVAL_LOG_ODDS,ROBERTA,NO_CLS,EVAL_LOG_ODDS,-0.6640689275053446
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_integrated_gradients_1712109217_metric_EVAL_LOG_ODDS,ROBERTA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-0.6435053160142997
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_integrated_gradients_1712109217_metric_SUFFICIENCY,ROBERTA,ALL_TOKENS,SUFFICIENCY,0.07899968244135379
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_integrated_gradients_1712109217_metric_SUFFICIENCY,ROBERTA,NO_CLS,SUFFICIENCY,0.07876065357029437
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_integrated_gradients_1712109217_metric_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.07943817378580569
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_lime_1712100219_metric_AOPC_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.03613008569180962
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_lime_1712100219_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_CLS,AOPC_COMPREHENSIVENESS,0.0342919040645162
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_lime_1712100219_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.03366254425048825
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_lime_1712100219_metric_AOPC_SUFFICIENCY,ROBERTA,ALL_TOKENS,AOPC_SUFFICIENCY,0.17609111510589717
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_lime_1712100219_metric_AOPC_SUFFICIENCY,ROBERTA,NO_CLS,AOPC_SUFFICIENCY,0.21446561342726148
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_lime_1712100219_metric_AOPC_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.21875655425588286
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_lime_1712100219_metric_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,COMPREHENSIVENESS,0.05399337597191333
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_lime_1712100219_metric_COMPREHENSIVENESS,ROBERTA,NO_CLS,COMPREHENSIVENESS,0.05127307882905006
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_lime_1712100219_metric_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.05079283373057841
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_lime_1712100219_metric_EVAL_LOG_ODDS,ROBERTA,ALL_TOKENS,EVAL_LOG_ODDS,-0.21309358849629642
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_lime_1712100219_metric_EVAL_LOG_ODDS,ROBERTA,NO_CLS,EVAL_LOG_ODDS,-0.21567919123510365
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_lime_1712100219_metric_EVAL_LOG_ODDS,ROBERTA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-0.21486392735797563
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_lime_1712100219_metric_SUFFICIENCY,ROBERTA,ALL_TOKENS,SUFFICIENCY,0.20841858512163158
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_lime_1712100219_metric_SUFFICIENCY,ROBERTA,NO_CLS,SUFFICIENCY,0.24392447488009927
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_lime_1712100219_metric_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.250021751627326
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_sequential_integrated_gradients_1712113445_metric_AOPC_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.09340666818867123
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_sequential_integrated_gradients_1712113445_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_CLS,AOPC_COMPREHENSIVENESS,0.09245507324983673
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_sequential_integrated_gradients_1712113445_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.09220026885221398
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_sequential_integrated_gradients_1712113445_metric_AOPC_SUFFICIENCY,ROBERTA,ALL_TOKENS,AOPC_SUFFICIENCY,0.10090694216887154
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_sequential_integrated_gradients_1712113445_metric_AOPC_SUFFICIENCY,ROBERTA,NO_CLS,AOPC_SUFFICIENCY,0.10257002119471628
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_sequential_integrated_gradients_1712113445_metric_AOPC_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.10471395420034725
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_sequential_integrated_gradients_1712113445_metric_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,COMPREHENSIVENESS,0.14686641930043695
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_sequential_integrated_gradients_1712113445_metric_COMPREHENSIVENESS,ROBERTA,NO_CLS,COMPREHENSIVENESS,0.1451857177764177
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_sequential_integrated_gradients_1712113445_metric_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.1431853431165218
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_sequential_integrated_gradients_1712113445_metric_EVAL_LOG_ODDS,ROBERTA,ALL_TOKENS,EVAL_LOG_ODDS,-0.536532413082532
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_sequential_integrated_gradients_1712113445_metric_EVAL_LOG_ODDS,ROBERTA,NO_CLS,EVAL_LOG_ODDS,-0.5200324887939932
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_sequential_integrated_gradients_1712113445_metric_EVAL_LOG_ODDS,ROBERTA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-0.515124940875452
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_sequential_integrated_gradients_1712113445_metric_SUFFICIENCY,ROBERTA,ALL_TOKENS,SUFFICIENCY,0.07349216385185718
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_sequential_integrated_gradients_1712113445_metric_SUFFICIENCY,ROBERTA,NO_CLS,SUFFICIENCY,0.07281834097206592
agn,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_agn_ROBERTA_sequential_integrated_gradients_1712113445_metric_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.07363166297972203
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_alti_1712070592_metric_AOPC_COMPREHENSIVENESS,BERT,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.35073839365442594
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_alti_1712070592_metric_AOPC_COMPREHENSIVENESS,BERT,NO_CLS,AOPC_COMPREHENSIVENESS,0.34220337604482964
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_alti_1712070592_metric_AOPC_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.33344723911086716
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_alti_1712070592_metric_AOPC_SUFFICIENCY,BERT,ALL_TOKENS,AOPC_SUFFICIENCY,0.3165213582590222
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_alti_1712070592_metric_AOPC_SUFFICIENCY,BERT,NO_CLS,AOPC_SUFFICIENCY,0.3128446821992596
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_alti_1712070592_metric_AOPC_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.30648679813245927
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_alti_1712070592_metric_COMPREHENSIVENESS,BERT,ALL_TOKENS,COMPREHENSIVENESS,0.6107549510747194
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_alti_1712070592_metric_COMPREHENSIVENESS,BERT,NO_CLS,COMPREHENSIVENESS,0.6092212232500315
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_alti_1712070592_metric_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.5987494830191136
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_alti_1712070592_metric_EVAL_LOG_ODDS,BERT,ALL_TOKENS,EVAL_LOG_ODDS,-2.446666785719135
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_alti_1712070592_metric_EVAL_LOG_ODDS,BERT,NO_CLS,EVAL_LOG_ODDS,-2.49749734243509
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_alti_1712070592_metric_EVAL_LOG_ODDS,BERT,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-2.5071350573307427
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_alti_1712070592_metric_SUFFICIENCY,BERT,ALL_TOKENS,SUFFICIENCY,0.5772778170108795
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_alti_1712070592_metric_SUFFICIENCY,BERT,NO_CLS,SUFFICIENCY,0.5810404156446457
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_alti_1712070592_metric_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,SUFFICIENCY,0.5731540497243405
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_decompX_1712065547_metric_AOPC_COMPREHENSIVENESS,BERT,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.3195928126548727
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_decompX_1712065547_metric_AOPC_COMPREHENSIVENESS,BERT,NO_CLS,AOPC_COMPREHENSIVENESS,0.31164223653078077
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_decompX_1712065547_metric_AOPC_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.3006827262019117
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_decompX_1712065547_metric_AOPC_SUFFICIENCY,BERT,ALL_TOKENS,AOPC_SUFFICIENCY,0.2558824695150057
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_decompX_1712065547_metric_AOPC_SUFFICIENCY,BERT,NO_CLS,AOPC_SUFFICIENCY,0.2563676079710324
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_decompX_1712065547_metric_AOPC_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.29537662748247384
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_decompX_1712065547_metric_COMPREHENSIVENESS,BERT,ALL_TOKENS,COMPREHENSIVENESS,0.5518705021589995
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_decompX_1712065547_metric_COMPREHENSIVENESS,BERT,NO_CLS,COMPREHENSIVENESS,0.5480414249300957
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_decompX_1712065547_metric_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.5383579206168652
